texts,tags
มหาชัย ไม่เห็นมี4หม้อ อะคะ,neg
มันคงสู้ พิษซ่า ไม่ได้หลอก,neg
มันปิดกั้นพวกเราเกินไปแล้ว,neg
มิตซู ปาเจโร่ รุ่นใหม่แหง่,neg
ไม่กิง ใส่เกงไม่ด้ายยยย!!!,neg
ไม่กิน เปลืองพื้นที่ในท้อง,neg
ไม่กิน อยากดูหนัง จูแมนจี้,neg
ไม่ทันแล้วจร้าา น่ามมมมมมม,neg
ไม่ทันและ...กุมาฮาจิบังและ,neg
ไม่น่าใช้ hadalabo 🤦🏻‍♀️,neg
ไม่มีบัตรสมาชิก ต้องทำก่อน,neg
ไม่มีสาขาใกล้ๆเลย เสียใจจจ,neg
ไม่สวยอย่างแรง นิสสัน จุ๊ก,neg
ไม่เห็นจะเผ็ดอะไรเลยสักนิด,neg
ไม่เอาเบียร์ยูอ้ะ ไม่หย่อย,neg
ยังท้องเสียมะหายเลยยยยย แง,neg
รอฟังผลก่อนนนน ถถถถ ขอโปรด,neg
รัฐไม่ยอมไง กินภาษีมืดอยุ่,neg
เรากินฝีไม่ได้น้า มันสกปรก,neg
ลด ละ เลิก เจริญเบียร์ช้าง,neg
ลองกินใส่ลีโอแล้วเมาเหี้ยๆ,neg
ลองแล้วเช้ามาปวดหัวหนักมาก,neg
เลิกใช้กานิเย่ถาวรอะบอกเลย,neg
แลกกับแอปโซลูทอ่ะอีดอก ยอม,neg
แล้วบอสจะไม่กินแล้วหรอ5555,neg
วันนั้นกูป๋องดำ ภาพกูตัดนะ,neg
เวงเง้ย ไม่อยากขึ้นแท็กซี่,neg
สเมอนอฟพี่ว่าไม่อร่อย 5555,neg
สเมอนอฟสีฟ้านี่ไม่อร่อยเลย,neg
สั่งกลับบ้านก้ไม่ได้~~ งือ,neg
สั่งมาเป็ปซี่ไม่ซ่าเลยยย😔,neg
สาขาแถวบ้านๆพวกเราไม่มีโปร,neg
สาขาลพบุรีไม่เห็นมีบ้างเลย,neg
สูบบุหรี่ตายกันเยอะแล้วคับ,neg
สูบบุหรี่ทำเป็นหมันมากกว่า,neg
เสนอข้อมูลเท็จแก่สาธารณะชน,neg
เสา ทิต ก้อไม่ได้ราคานี้ซิ,neg
เสียค่าเตาย่างเพิ่มไหมครับ,neg
เสียใจโคราชไม่มีงะ ก้อน...,neg
เสียดายไม่มีใส้อ่อน 😢😢😢,neg
เสียดายสาขาประจวบไม่มีแล้ว,neg
เสียตังเช่าชุดไทยไปอีก 555,neg
แสงโสมนี่แม่งหนักหัวชิบหาย,neg
แสดงว่าป้าไม่ชอบเบียร์ช้าง,neg
หนีไปนอนดีกว่าาา ฝันดีเด้อ,neg
หมดบ่อย 55 ไม่ค่อยเติมด้วย,neg
หมูหมักไทม์แต่มันไม่มีแล้ว,neg
หาดใหญไม่มีแล้ว..เสียใจจัง,neg
หึหึหึหึ ไม่มีโชคไงงง!!!!!,neg
ไหนบอกมีรีฟิว ลบรูปไปซะและ,neg
อยากกิน แต่สระบุรี ปิดถาวร,neg
อห กินสปายไม่อร่อยแล้ว😂😂,neg
อินนิสฟรีไม่ซื้อละ เก็บตัง,neg
อิมแพคไม่ร่วมเลยหรอ เสียใจ,neg
อีควายกุไม่ได้รวยนะอีเหี้ย,neg
อีทูดี้มั่ยมีไรให้ซื้อเลยย,neg
อีเหี้ย อีก3เดือนถึงแดกได้,neg
อีเหี้ยจีนทำเบียร์ช้างปลอม,neg
เอ็มเคบุฟเฟต์ 415 นี่แพงมะ,neg
เอสเพอนาดรัชดาไม่ลดค่ะ T T,neg
เอาหัวแม่เท้าคิด....!!!!😕,neg
แอร์ร้อนแต่มีพัดลมเสริม 🙄,neg
ไฮเนเก้นแพงเฉยๆแต่ไม่เมา..,neg
#Mazda3 #เช็ครถสตาร์ทไม่ติด,neg
=+1 จริงค่ะ รสชาติเปลี่ยนไป,neg
285วางอยู่เนี่ย เปิดแดกแม่ง,neg
31.ชอบกินช้างมากกว่าลีโองับ,neg
4ช่องนี่เสียเงินเพิ่มไหมค่ะ,neg
Hotpot แพงอ่า. จำกัดเวลาอีก,neg
กินข้าวยุบ้านดีกว่าเนาะ 555,neg
กินครั้งเดียวสันยาไม่กินอีก,neg
กินบาบีก้อนต้องขนาดนี้ไหม..,neg
กินเพียว อ้วกแตกเลยเมื่อคืน,neg
กินแล้วอ้วกแตกภาพตัด ลาก่อย,neg
กุเกลียดเหล้าสเมอนอฟ ไอ้เวร,neg
กุ้งแน่นอน เด่วนี้ไม่มีแล้ว,neg
กุจะไม่กินสิงห์ละ..ต่อไปนี้,neg
กุแพ้กานิเย่เหลืองจ้าาาา 😅,neg
กูว่าเบียร์หมีเลี่ยนไปหน่อย,neg
เกิดไม่ทัน ไม่เข้าใจหรอก 55,neg
เกือบไปแดกช้างแล้วกุ🤭🤦‍♀️,neg
ของเค้าดีจริงๆกินแล้วเพี้ยน,neg
ขอบุฟเฟ่เถอะ อันนี้แพงเกิ้น,neg
ขาดันมาแล้ว. ดันซิครับรอรัย,neg
ขายบุหรี่ไฟฟ้าทิ้ง ไอ้เหี้ย,neg
ขายอัลติสทิ้งซื้อฟอร์ดโฟกัส,neg
คนเลวววววววว55555 บ้านคือไร,neg
ควย เปลี่ยนไปแดกลีโอก็ได้วะ,neg
ควันระเบิดหรือบุหรี่ไฟฟ้าวะ,neg
ค่อยยังชั่ว แค่ฝีเองแกรรร🤢,neg
ค่าเช่าชุดก้เกินส่วนลดละจ้า,neg
คิดถึง KFCครับ มันอร่อยกว่า,neg
คิดถึง​ตอนกิน มึงมันเลว 555,neg
เค็มมาก โซเดียมเท่าไหร่ครับ,neg
